,Country,City,AccentCity,Region,Population,Latitude,Longitude
2049055,nz,masterton,Masterton,G2,20698.0,-40.959722,175.6575
2049081,nz,matata,Matata,E7,722.0,-37.883333,176.75
2049095,nz,maungatapere,Maungatapere,F1,1007.0,-35.75,174.2
2049099,nz,maungaturoto,Maungaturoto,E7,790.0,-36.1,174.366667
2049115,nz,meremere,Meremere,F9,379.0,-39.583333,174.383333
2049118,nz,methven,Methven,F2,1236.0,-43.633333,171.65
2049127,nz,milton,Milton,F7,2009.0,-46.120833000000005,169.96944399999998
2049149,nz,moerewa,Moerewa,E7,1662.0,-35.383333,174.033333
2049205,nz,murchison,Murchison,F7,624.0,-41.8,172.333333
2049209,nz,muriwai beach,Muriwai Beach,E7,2183.0,-36.816666999999995,174.45
2049212,nz,murupara,Murupara,E7,1876.0,-38.466667,176.7
2049215,nz,napier,Napier,F2,56787.0,-39.483333,176.916667
2049221,nz,nelson,Nelson,F5,60481.0,-41.283333,173.283333
2049231,nz,new plymouth,New Plymouth,F9,49169.0,-39.066666999999995,174.083333
2049251,nz,ngatea,Ngatea,E7,1151.0,-37.283333,175.5
2049259,nz,ngunguru,Ngunguru,E7,1358.0,-35.616667,174.5
2049279,nz,north shore,North Shore,E7,207865.0,-36.8,174.75
2049282,nz,nuhaka,Nuhaka,F2,342.0,-39.05,177.75
2049295,nz,ohaeawai,Ohaeawai,E7,764.0,-35.35,173.883333
2049296,nz,ohai,Ohai,F8,408.0,-45.916667,167.95
2049317,nz,ohura,Ohura,F9,225.0,-38.833333,174.98333300000002
2049324,nz,okaihau,Okaihau,F2,726.0,-35.316666999999995,173.783333
2049329,nz,okato,Okato,F9,528.0,-39.2,173.883333
2049352,nz,omarama,Omarama,E7,304.0,-44.483333,169.966667
2049386,nz,opotiki,Opotiki,F1,4044.0,-38.083333,177.283333
2049392,nz,opunake,Opunake,E7,1495.0,-39.455556,173.85833300000002
2049422,nz,otaki,Otaki,F4,6086.0,-40.758333,175.15
2049428,nz,otane,Otane,F1,566.0,-39.883333,176.633333
2049438,nz,otautau,Otautau,F8,745.0,-46.15,168.0
2049443,nz,otematata,Otematata,F7,265.0,-44.616667,170.26666699999998
2049451,nz,otorohanga,Otorohanga,E7,2673.0,-38.183333000000005,175.2
2049459,nz,outram,Outram,F2,657.0,-45.866667,170.23333300000002
2049463,nz,owaka,Owaka,F7,395.0,-46.45,169.666667
2049471,nz,oxford,Oxford,E7,1776.0,-43.3,172.183333
2049474,nz,paengaroa,Paengaroa,E7,901.0,-37.816666999999995,176.416667
2049477,nz,paeroa,Paeroa,F2,3994.0,-37.366667,175.666667
2049489,nz,paihia,Paihia,E7,1944.0,-35.283333,174.083333
2049502,nz,palmerston north,Palmerston North,G2,75997.0,-40.35,175.616667
2049522,nz,parakai,Parakai,E7,1390.0,-36.65,174.433333
2049538,nz,pareora,Pareora,E9,503.0,-44.5,171.2
2049553,nz,patea,Patea,F9,1286.0,-39.758333,174.48333300000002
2049561,nz,patutahi,Patutahi,F1,386.0,-38.616667,177.9
2049590,nz,piopio,Piopio,F2,502.0,-38.466667,175.01666699999998
2049598,nz,pleasant point,Pleasant Point,E7,1187.0,-44.266667,171.133333
2049625,nz,porirua,Porirua,G2,50914.0,-41.133333,174.85
2049725,nz,raglan,Raglan,F4,2863.0,-37.8,174.883333
2049727,nz,rahotu,Rahotu,F9,302.0,-39.333333,173.8
2049732,nz,rakaia,Rakaia,G2,1043.0,-43.75,172.01666699999998
2049741,nz,ranfurly,Ranfurly,F7,793.0,-45.133333,170.1
2049765,nz,ratana,Ratana,G2,437.0,-40.045833,175.175
2049783,nz,rawene,Rawene,E7,486.0,-35.4,173.5
2049792,nz,reefton,Reefton,F5,980.0,-42.116667,171.866667
2049799,nz,reporoa,Reporoa,E7,595.0,-38.433333000000005,176.35
2049812,nz,riversdale,Riversdale,F2,371.0,-45.9,168.75
2049814,nz,riverton,Riverton,F8,1651.0,-46.35,168.01666699999998
2049815,nz,riwaka,Riwaka,F5,986.0,-41.083333,173.0
2049821,nz,rolleston,Rolleston,E9,3124.0,-43.583333,172.383333
2049824,nz,rongotea,Rongotea,G2,631.0,-40.3,175.416667
2049853,nz,ruatoria,Ruatoria,F1,897.0,-37.883333,178.333333
2049854,nz,ruawai,Ruawai,F2,477.0,-36.133333,174.033333
2049861,nz,russell,Russell,F2,839.0,-35.266667,174.116667
2049878,nz,sanson,Sanson,G2,508.0,-40.216667,175.416667
2049887,nz,seddon,Seddon,F4,511.0,-41.666667,174.083333
2049891,nz,sefton,Sefton,E9,546.0,-43.25,172.666667
2049908,nz,southbridge,Southbridge,E9,785.0,-43.816666999999995,172.25
2049933,nz,stirling,Stirling,F7,320.0,-46.25,169.783333
2049977,nz,tairua,Tairua,E7,1588.0,-37.016667,175.85
2049984,nz,takaka,Takaka,F5,1223.0,-40.85,172.8
2049989,nz,takapau,Takapau,F2,597.0,-40.033333,176.35
2049996,nz,taneatua,Taneatua,E7,813.0,-38.066666999999995,177.01666699999998
2050008,nz,tapawera,Tapawera,F5,432.0,-41.4,172.816667
2050043,nz,taupo,Taupo,E7,22469.0,-38.683333000000005,176.083333
2050045,nz,tauranga,Tauranga,F1,110338.0,-37.686111,176.166667
2050065,nz,te anau,Te Anau,F8,2074.0,-45.416667,167.716667
2050080,nz,te horo,Te Horo,E7,698.0,-40.8,175.1
2050082,nz,te kaha,Te Kaha,F1,403.0,-37.733333,177.683333
2050087,nz,te karaka,Te Karaka,F1,592.0,-38.466667,177.866667
2050089,nz,te kauwhata,Te Kauwhata,G1,1174.0,-37.4,175.15
2050149,nz,thames,Thames,E7,7136.0,-37.133333,175.533333
2050164,nz,timaru,Timaru,F4,28007.0,-44.4,171.25
2050173,nz,tirau,Tirau,E7,778.0,-37.983333,175.75
2050197,nz,tokomaru bay,Tokomaru Bay,F1,495.0,-38.133333,178.3
2050199,nz,tokomaru,Tokomaru,G2,563.0,-40.466667,175.5
2050201,nz,tokoroa,Tokoroa,E7,14277.0,-38.233333,175.866667
2050203,nz,tolaga bay,Tolaga Bay,F1,932.0,-38.366667,178.3
2050225,nz,tuai,Tuai,F1,280.0,-38.816666999999995,177.166667
2050233,nz,tuatapere,Tuatapere,F2,696.0,-46.133333,167.683333
2050245,nz,turangi,Turangi,G2,3401.0,-39.0,175.933333
2050277,nz,urenui,Urenui,F9,421.0,-39.0,174.383333
2050295,nz,waharoa,Waharoa,E7,569.0,-37.766667,175.76666699999998
2050313,nz,waihi beach,Waihi Beach,F1,2014.0,-37.4,175.933333
2050314,nz,waihi,Waihi,G2,4619.0,-37.383333,175.833333
2050344,nz,waikuku,Waikuku,G2,804.0,-43.3,172.683333
2050347,nz,waimana,Waimana,E7,709.0,-38.15,177.083333
2050385,nz,waiouru,Waiouru,F1,1347.0,-39.483333,175.666667
2050394,nz,waipawa,Waipawa,F2,1899.0,-41.412222,175.515278
2050414,nz,wairoa,Wairoa,F2,4260.0,-39.033333,177.366667
2050426,nz,waitakere,Waitakere,E7,166237.0,-36.85,174.55
2050433,nz,waitara,Waitara,F9,6319.0,-38.925,174.25
2050435,nz,waitati,Waitati,F8,534.0,-45.75,170.566667
2050444,nz,waitoa,Waitoa,E7,386.0,-37.616667,175.633333
2050453,nz,waiuku,Waiuku,G1,7555.0,-37.25,174.75
2050466,nz,wakefield,Wakefield,E9,1663.0,-41.4,173.05
2050467,nz,wallacetown,Wallacetown,F8,638.0,-46.333333,168.26666699999998
2050472,nz,wanaka,Wanaka,F9,4428.0,-44.7,169.15
2050476,nz,wanganui,Wanganui,F3,40269.0,-39.933333000000005,175.05
2050487,nz,warkworth,Warkworth,E7,3441.0,-36.4,174.666667
2050490,nz,warrington,Warrington,F8,427.0,-45.716667,170.583333
2050496,nz,waverley,Waverley,F4,919.0,-39.766667,174.633333
2050505,nz,wellington,Wellington,G2,179240.0,-41.3,174.783333
2050506,nz,wellsford,Wellsford,E7,1986.0,-36.283333,174.51666699999998
2050522,nz,westport,Westport,F5,3629.0,-41.75,171.566667
2050538,nz,whakatane,Whakatane,E7,18602.0,-37.983333,177.0
2050547,nz,whangamata,Whangamata,E7,4253.0,-37.2,175.866667
2050558,nz,whangarei,Whangarei,F6,49711.0,-35.72,174.33
2050599,nz,whitianga,Whitianga,F1,3367.0,-36.833333,175.7
2050613,nz,winton,Winton,F8,2193.0,-46.15,168.333333
2050619,nz,woodend,Woodend,F1,3059.0,-43.316666999999995,172.666667
2050621,nz,woodlands,Woodlands,F8,285.0,-46.366667,168.55
2050631,nz,wyndham,Wyndham,F8,586.0,-46.333333,168.85
2052040,om,ibra,Ibra,04,21389.0,22.6902778,58.5469444
2052576,om,muscat,Muscat,06,67445.0,23.6133333,58.5933333
2052625,om,nizwa,Nizwá,02,86619.0,22.9333333,57.533333299999995
2052723,om,qurayyat,Qurayyat,06,29615.0,23.262777800000002,58.9161111
2052822,om,ruwi,Ruwi,06,85601.0,23.590555600000002,58.55
2052881,om,salalah,Salalah,08,178469.0,17.0175,54.082777799999995
2053174,om,sur,Sur,04,77419.0,22.5666667,59.5288889
2053432,pa,achutupo,Achutupo,09,1753.0,9.2,-77.9833333
2053449,pa,agua buena,Agua Buena,07,1069.0,7.5333333,-80.1833333
2053469,pa,aguadulce,Aguadulce,03,17238.0,8.25,-80.55
2053490,pa,ailigandi,Ailigandí,09,1652.0,9.233333300000002,-78.0166667
2053493,pa,alanje,Alanje,02,1361.0,8.4,-82.55
2053509,pa,almirante,Almirante,01,8114.0,9.3,-82.4
2053545,pa,alto de la estancia,Alto de la Estancia,03,1081.0,8.6,-80.16666670000001
2053566,pa,alto del espino,Alto del Espino,08,3672.0,8.833333300000001,-79.85
2053643,pa,ancon,Ancón,08,9170.0,8.9666667,-79.55
2053650,pa,anton,Antón,03,13852.0,8.4,-80.2666667
2053676,pa,arraijan,Arraiján,08,76829.0,8.95,-79.65
2053695,pa,aserrio de gariche,Aserrío de Gariché,02,1658.0,8.483333300000002,-82.8
2053700,pa,atalaya,Atalaya,10,2857.0,8.05,-80.9333333
2053717,pa,bagala,Bágala,02,910.0,8.4666667,-82.5333333
2053807,pa,balboa,Balboa,08,807.0,8.95,-79.5666667
2053826,pa,barranco,Barranco,01,1398.0,9.516666699999998,-82.7
2053878,pa,bejuco,Bejuco,08,3420.0,8.6,-79.8833333
2053884,pa,bella vista,Bella Vista,07,1104.0,7.75,-80.2333333
2053912,pa,bisira,Bisira,01,914.0,8.9,-81.8666667
2053971,pa,boca de parita,Boca de Parita,06,1047.0,8.0166667,-80.45
2054015,pa,bocas del toro,Bocas del Toro,01,3501.0,9.333333300000001,-82.25
2054037,pa,boqueron,Boquerón,02,1345.0,8.5,-82.5666667
2054045,pa,boquete,Boquete,02,6123.0,8.7833333,-82.4333333
2054089,pa,buena vista,Buena Vista,04,3060.0,9.2747222,-79.6952778
2054103,pa,bugaba,Bugaba,02,2582.0,8.483333300000002,-82.6166667
2054114,pa,burica,Burica,02,1360.0,8.0333333,-82.8666667
2054168,pa,cabra,Cabra,08,1415.0,9.116666699999998,-79.3166667
2054197,pa,caimitillo,Caimitillo,08,1101.0,9.15,-79.5333333
2054199,pa,caimito,Caimito,02,906.0,8.55,-82.4333333
2054200,pa,caimito,Caimito,03,911.0,8.616666699999998,-80.2333333
2054236,pa,calobre,Calobre,10,937.0,8.3166667,-80.85
2054241,pa,calzada larga,Calzada Larga,08,1427.0,9.166666699999999,-79.5666667
2054305,pa,canaveral,Cañaveral,03,874.0,8.516666699999998,-80.4333333
2054314,pa,canazas,Cañazas,10,2964.0,8.3166667,-81.2166667
2054329,pa,canita,Cañita,08,1258.0,9.2097222,-78.8811111
2054333,pa,canoa,Canoa,02,3061.0,8.433333300000001,-81.7833333
2054366,pa,capellania,Capellanía,03,2252.0,8.3,-80.55
2054368,pa,capira,Capira,08,3376.0,8.75,-79.8833333
2054431,pa,cativa,Cativá,04,29609.0,9.3605556,-79.84361109999999
2054449,pa,celmira,Celmira,02,950.0,8.5333333,-82.8
2054454,pa,cermeno,Cermeño,08,928.0,8.733333300000002,-79.85
2054468,pa,cerro azul,Cerro Azul,08,1287.0,9.166666699999999,-79.41666670000001
2054488,pa,cerro cama,Cerro Cama,08,1274.0,9.03,-79.905
2054596,pa,cerro punta,Cerro Punta,02,2957.0,8.85,-82.5666667
2054635,pa,chame,Chame,08,2313.0,8.583333300000001,-79.8833333
2054639,pa,changuinola,Changuinola,01,22902.0,9.433333300000001,-82.5166667
2054655,pa,chepo,Chepo,08,15338.0,9.166666699999999,-79.1
2054663,pa,chichica,Chichica,02,787.0,8.35,-81.66666670000001
2054666,pa,chigore,Chigoré,03,2212.0,8.5333333,-80.35
2054668,pa,chiguiri arriba,Chiguirí Arriba,03,987.0,8.666666699999999,-80.1833333
2054674,pa,chilibre,Chilibre,08,33536.0,9.15,-79.6166667
2054678,pa,chiman,Chimán,08,786.0,8.716944400000001,-78.6338889
2054686,pa,chiriqui,Chiriquí,02,2431.0,8.4,-82.3166667
2054690,pa,chiriqui grande,Chiriquí Grande,01,1429.0,8.95,-82.1166667
2054697,pa,chitre,Chitré,06,43967.0,7.9666667,-80.4333333
2054744,pa,churuquita chiquita,Churuquita Chiquita,03,1142.0,8.566666699999999,-80.2833333
2054746,pa,churuquita grande,Churuquita Grande,03,1685.0,8.6,-80.2666667
2054802,pa,cocle,Coclé,03,1226.0,8.45,-80.4333333
2054826,pa,coetupo,Coetupo,09,930.0,8.9,-77.7
2054837,pa,coloncito,Coloncito,08,918.0,8.566666699999999,-79.9
2054838,pa,colon,Colón,04,76646.0,9.3591667,-79.90138890000001
2054982,pa,david,David,02,82863.0,8.433333300000001,-82.4333333
2054994,pa,divala,Divalá,02,2493.0,8.416666699999999,-82.7166667
2054999,pa,dolega,Dolega,02,1653.0,8.566666699999999,-82.41666670000001
2055196,pa,el cano,El Caño,03,1247.0,8.4,-80.5166667
2055283,pa,el coco,El Coco,03,1078.0,8.4,-80.35
2055286,pa,el coco,El Coco,08,12125.0,8.8702778,-79.815
2055305,pa,el cope,El Copé,03,1179.0,8.616666699999998,-80.6
2055329,pa,el cortezo,El Cortezo,03,1103.0,8.35,-80.6
2055339,pa,el cristo,El Cristo,03,1096.0,8.25,-80.6166667
2055359,pa,el ejido,El Ejido,07,1120.0,7.9166667,-80.3833333
2055387,pa,el espino de santa rosa,El Espino de Santa Rosa,10,1048.0,8.1,-80.8166667
2055389,pa,el espino,El Espino,08,1717.0,8.8394444,-79.85
2055425,pa,el giral,El Giral,04,1310.0,9.249166699999998,-79.69277779999999
2055798,pa,el porvenir,El Porvenir,09,10.0,9.5652778,-78.9533333
2055808,pa,el progreso,El Progreso,08,4292.0,9.266666699999998,-79.1166667
2055828,pa,el real de santa maria,El Real de Santa María,05,804.0,8.1333333,-77.7166667
2055842,pa,el rincon,El Rincón,06,1364.0,8.1166667,-80.6166667
2055848,pa,el roble,El Roble,03,1610.0,8.1666667,-80.65
2055896,pa,el silencio,El Silencio,01,987.0,9.383333300000002,-82.5333333
2055944,pa,el uvito,El Uvito,10,858.0,8.1166667,-80.9833333
2055947,pa,el valle de la union,El Valle de la Unión,04,888.0,9.2394444,-79.6591667
2055998,pa,escobal,Escobal,04,1790.0,9.1472222,-79.96194440000001
2056074,pa,finca blanco,Finca Blanco,02,1618.0,8.3833333,-82.8666667
2056081,pa,finca cincuenta y uno,Finca Cincuenta y Uno,01,1000.0,9.483333300000002,-82.6
2056083,pa,finca corredor,Finca Corredor,02,1372.0,8.35,-82.85
2056168,pa,garachine,Garachiné,05,1350.0,8.0647222,-78.36277779999999
2056170,pa,gariche,Gariché,02,900.0,8.483333300000002,-82.7833333
2056189,pa,gatun,Gatun,04,1553.0,9.291666699999999,-79.76888890000001
2056208,pa,gomez,Gómez,02,1186.0,8.566666699999999,-82.7333333
2056228,pa,guabito,Guabito,01,5988.0,9.5,-82.6166667
2056244,pa,guadalupe,Guadalupe,08,8409.0,8.8558333,-79.8133333
2056245,pa,gualaca,Gualaca,02,2754.0,8.5333333,-82.3
2056260,pa,guarare,Guararé,07,2104.0,7.8166667,-80.2833333
2056263,pa,guarumal,Guarumal,02,1526.0,8.35,-82.5333333
2056373,pa,horconcitos,Horconcitos,02,877.0,8.3166667,-82.16666670000001
2056388,pa,icanti,Icantí,08,644.0,9.2144444,-78.6833333
2056398,pa,ipeti,Ipetí,08,652.0,8.968611099999999,-78.505
2056434,pa,jaque,Jaqué,05,1357.0,7.5175,-78.1702778
2056484,pa,juan diaz,Juan Díaz,03,1348.0,8.4666667,-80.2833333
2056583,pa,la cabima,La Cabima,08,17545.0,9.133333300000002,-79.5333333
2056602,pa,la candelaria,La Candelaria,03,934.0,8.633333300000002,-80.3166667
2056642,pa,la chorrera,La Chorrera,08,61235.0,8.8802778,-79.7833333
2056670,pa,la colorada,La Colorada,10,1246.0,8.0166667,-80.9833333
2056674,pa,la concepcion,La Concepción,02,16912.0,8.516666699999998,-82.6166667
2056748,pa,la esperanza,La Esperanza,02,1952.0,8.4,-82.8
2056750,pa,la espigadilla,La Espigadilla,07,1317.0,7.883333299999999,-80.3833333
2056757,pa,la estrella,La Estrella,02,945.0,8.516666699999998,-82.66666670000001
2056846,pa,la herradura,La Herradura,08,3347.0,8.8522222,-79.80722220000001
2056946,pa,la loma,La Loma,03,1654.0,8.1666667,-80.6333333
2056984,pa,la mata,La Mata,10,959.0,8.0833333,-80.8833333
2056991,pa,la mesa,La Mesa,08,1127.0,9.183333300000001,-79.2666667
2056992,pa,la mesa,La Mesa,10,2228.0,8.15,-81.1833333
2057014,pa,la mitra,La Mitra,08,4778.0,8.8422222,-79.7866667
2057045,pa,la palma,La Palma,05,1845.0,8.4027778,-78.14527779999999
2057047,pa,la palma,La Palma,07,1283.0,7.4333333,-80.4833333
2057075,pa,la pena,La Peña,10,2274.0,8.05,-81.2333333
2057088,pa,la pintada,La Pintada,03,1938.0,8.6,-80.45
2057167,pa,la raya de santa maria,La Raya de Santa María,10,933.0,8.1666667,-80.8166667
2057242,pa,las colinas,Las Colinas,08,1447.0,8.55,-80.08333329999999
2057256,pa,las cumbres,Las Cumbres,08,69130.0,9.083333300000001,-79.5333333
2057334,pa,las lomas,Las Lomas,02,11727.0,8.433333300000001,-82.4
2057335,pa,las lomas,Las Lomas,03,1062.0,8.5,-80.3833333
2057399,pa,las palmas,Las Palmas,10,1489.0,8.1333333,-81.45
2057446,pa,las tablas,Las Tablas,07,8570.0,7.7666667,-80.2833333
2057495,pa,la tiza,La Tiza,07,1091.0,7.75,-80.2833333
2057549,pa,la victoria,La Victoria,02,1163.0,8.45,-82.25
2057582,pa,lidice,Lídice,08,4059.0,8.75,-79.9
2057648,pa,llano de piedra,Llano de Piedra,07,1105.0,7.6666667,-80.5666667
2057670,pa,llano largo,Llano Largo,07,1077.0,7.9,-80.4333333
2057680,pa,llano marin,Llano Marín,03,1264.0,8.5,-80.33333329999999
2057779,pa,los algarrobos,Los Algarrobos,02,2028.0,8.5,-82.4333333
2057782,pa,los algarrobos,Los Algarrobos,10,1611.0,8.0166667,-81.35
2057793,pa,los anastacios,Los Anastacios,02,1123.0,8.5333333,-82.41666670000001
2057835,pa,los boquerones,Los Boquerones,10,1038.0,8.0833333,-80.85
2057995,pa,los lotes,Los Lotes,08,1319.0,9.133333300000002,-79.3
2058123,pa,los pozos,Los Pozos,06,846.0,7.7833333,-80.6333333
2058163,pa,los santos,Los Santos,07,5971.0,7.9333333,-80.41666670000001
2058222,pa,macaracas,Macaracas,07,2192.0,7.7333333,-80.55
2058322,pa,margarita,Margarita,04,3303.0,9.3313889,-79.88888890000001
2058324,pa,maria chiquita,María Chiquita,04,1146.0,9.4430556,-79.75583329999999
2058362,pa,mata del nance,Mata del Nance,02,1051.0,8.45,-82.4
2058419,pa,meteti,Metetí,05,1347.0,8.5,-77.9666667
2058489,pa,monte lirio,Monte Lirio,02,2823.0,8.7833333,-82.83333329999999
2058497,pa,montijo,Montijo,10,1873.0,7.9922222000000005,-81.05444440000001
2058514,pa,morti,Mortí,05,528.0,8.85,-77.91666670000001
2058527,pa,mulatupo,Mulatupo,09,1303.0,8.95,-77.75
2058554,pa,nargana,Narganá,09,1090.0,9.4427778,-78.5905556
2058558,pa,nata,Natá,03,5619.0,8.3333333,-80.5166667
2058589,pa,nueva gorgona,Nueva Gorgona,08,1517.0,8.55,-79.8666667
2058595,pa,nuevo arraijan,Nuevo Arraiján,08,23594.0,8.916666699999999,-79.7166667
2058598,pa,nuevo emperador,Nuevo Emperador,08,1723.0,8.9988889,-79.7272222
2058599,pa,nuevo guarare,Nuevo Guararé,08,856.0,8.933333300000001,-79.7166667
2058606,pa,nuevo san juan,Nuevo San Juan,04,1232.0,9.223333300000002,-79.6619444
2058608,pa,nuevo vigia,Nuevo Vigía,04,2163.0,9.2447222,-79.60861109999999
2058626,pa,ocu,Ocú,06,2987.0,7.95,-80.7833333
2058645,pa,ola,Olá,03,583.0,8.416666699999999,-80.65
2058674,pa,pacora,Pacora,08,55530.0,9.083333300000001,-79.2833333
2058715,pa,palmas bellas,Palmas Bellas,04,1274.0,9.2319444,-80.0866667
2058723,pa,palmira,Palmira,02,1144.0,8.7166667,-82.45
2058760,pa,panama,Panamá,08,408188.0,8.9666667,-79.5333333
2058780,pa,paraiso,Paraíso,08,1177.0,9.0333333,-79.6333333
2058784,pa,parita,Parita,06,2875.0,8.0,-80.5166667
2058792,pa,paso blanco,Paso Blanco,08,2735.0,9.133333300000002,-79.2333333
2058830,pa,pedasi,Pedasí,07,1558.0,7.5333333,-80.0333333
2058834,pa,pedregal,Pedregal,02,16287.0,8.3666667,-82.4333333
2058872,pa,penonome,Penonomé,03,12394.0,8.516666699999998,-80.3666667
2058894,pa,pese,Pesé,06,3141.0,7.9,-80.6166667
2059027,pa,plaza de caisan,Plaza de Caisán,02,1121.0,8.733333300000002,-82.8166667
2059031,pa,pocri,Pocrí,03,11447.0,8.2666667,-80.55
2059032,pa,pocri,Pocrí,07,705.0,7.65,-80.1166667
2059052,pa,portobelo,Portobelo,04,1274.0,9.55,-79.65
2059063,pa,potrerillos abajo,Potrerillos Abajo,02,1182.0,8.65,-82.4833333
2059064,pa,potrerillos arriba,Potrerillos Arriba,02,1045.0,8.683333300000001,-82.5
2059071,pa,potrero grande,Potrero Grande,08,4044.0,8.8844444,-79.8294444
2059085,pa,progreso,Progreso,02,2107.0,8.45,-82.83333329999999
2059100,pa,pueblo nuevo,Pueblo Nuevo,02,1169.0,8.566666699999999,-82.41666670000001
2059108,pa,pueblo viejo,Pueblo Viejo,02,1042.0,8.25,-81.66666670000001
2059119,pa,puerto armuelles,Puerto Armuelles,02,18796.0,8.2833333,-82.8666667
2059123,pa,puerto caimito,Puerto Caimito,08,1674.0,8.866666699999998,-79.7166667
2059138,pa,puerto escondido,Puerto Escondido,04,12371.0,9.1933333,-80.0883333
2059164,pa,puerto pilon,Puerto Pilón,04,5688.0,9.3644444,-79.7933333
2059236,pa,quebrada bonita adentro,Quebrada Bonita Adentro,04,1807.0,9.3,-79.7
2059423,pa,quiteno,Quiteno,02,1146.0,8.4666667,-82.4
2059452,pa,remedios,Remedios,02,976.0,8.2333333,-81.85
2059487,pa,rio alejandro,Río Alejandro,04,3632.0,9.3763889,-79.7911111
2059518,pa,rio de jesus,Río de Jesús,10,1180.0,7.9844444,-81.16305559999999
2059523,pa,rio duque,Río Duque,04,1166.0,9.266666699999998,-79.6833333
2059527,pa,rio grande,Río Grande,03,1127.0,8.416666699999999,-80.4833333
2059529,pa,rio hato,Río Hato,03,4752.0,8.3833333,-80.16666670000001
2059569,pa,rio rita,Río Rita,04,1216.0,9.3038889,-79.7944444
2059575,pa,rio sereno,Río Sereno,02,1908.0,8.816666699999999,-82.8666667
2059653,pa,sabanitas,Sabanitas,04,12872.0,9.3422222,-79.80111109999999
2059660,pa,sajalices,Sajalices,08,945.0,8.683333300000001,-79.8666667
2059664,pa,salamanca,Salamanca,04,981.0,9.336111099999998,-79.6025
2059687,pa,san andres,San Andrés,02,1242.0,8.6,-82.7333333
2059695,pa,san antonio,San Antonio,10,1232.0,8.0833333,-80.9333333
2059703,pa,san carlos,San Carlos,08,810.0,8.483333300000002,-79.95
2059709,pa,san felix,San Félix,02,1049.0,8.2833333,-81.8666667
2059716,pa,san francisco,San Francisco,10,1898.0,8.0666667,-81.3666667
2059758,pa,san miguelito,San Miguelito,08,321516.0,9.0333333,-79.5
2059763,pa,san miguel,San Miguel,08,751.0,8.457222199999999,-78.9369444
2059794,pa,santa ana arriba,Santa Ana Arriba,07,984.0,7.9333333,-80.3666667
2059808,pa,santa clara,Santa Clara,08,1410.0,9.035277800000001,-79.7522222
2059818,pa,santa fe,Santa Fé,05,1234.0,8.6519444,-78.1491667
2059821,pa,santa fe,Santa Fe,10,950.0,8.516666699999998,-81.08333329999999
2059828,pa,santa maria,Santa María,06,1739.0,8.1166667,-80.66666670000001
2059829,pa,santa marta,Santa Marta,02,1952.0,8.516666699999998,-82.7
2059837,pa,santa rita arriba,Santa Rita Arriba,04,1960.0,9.337777800000001,-79.78
2059842,pa,santa rita,Santa Rita,08,987.0,8.8605556,-79.8791667
2059851,pa,santiago,Santiago,10,45358.0,8.1,-80.9833333
2059853,pa,santo domingo,Santo Domingo,02,1172.0,8.5,-82.7166667
2059856,pa,santo domingo,Santo Domingo,07,1876.0,7.75,-80.25
2059860,pa,san vicente de bique,San Vicente de Bique,08,1784.0,8.916666699999999,-79.6833333
